ID,Gender,Age,Customer Type,Type of Travel,Class,Flight Distance,Departure Delay,Arrival Delay,Departure and Arrival Time Convenience,Ease of Online Booking,Check-in Service,Online Boarding,Gate Location,On-board Service,Seat Comfort,Leg Room Service,Cleanliness,Food and Drink,In-flight Service,In-flight Wifi Service,In-flight Entertainment,Baggage Handling,Satisfaction
63556,Male,55,Returning,Business,Economy Plus,1009,0,0.0,3,3,1,1,3,3,1,5,1,1,3,1,1,3,Neutral or Dissatisfied
120034,Male,32,Returning,Personal,Economy Plus,328,0,0.0,3,1,5,1,2,3,5,3,5,5,1,1,5,3,Neutral or Dissatisfied
87874,Female,63,Returning,Business,Economy Plus,214,12,1.0,2,2,3,2,2,2,2,2,4,3,2,2,2,2,Neutral or Dissatisfied
34775,Male,47,Returning,Business,Business,1779,0,13.0,3,3,2,4,3,3,3,3,1,3,3,3,3,3,Neutral or Dissatisfied
122079,Male,42,Returning,Personal,Economy,130,0,0.0,1,3,4,3,3,4,4,2,4,4,3,3,4,4,Neutral or Dissatisfied
22351,Male,21,First-time,Business,Economy,83,8,5.0,2,2,1,2,2,1,4,3,4,4,1,2,4,2,Neutral or Dissatisfied
74457,Female,22,First-time,Business,Business,1205,0,0.0,4,4,3,4,4,3,5,2,5,5,5,4,5,4,Satisfied
70207,Male,60,Returning,Personal,Economy,258,0,0.0,1,2,2,2,3,2,1,3,1,1,4,2,1,3,Neutral or Dissatisfied
40713,Male,44,Returning,Business,Economy,626,0,5.0,2,2,4,4,2,4,4,1,4,4,1,4,4,1,Satisfied
93263,Female,49,Returning,Business,Business,867,5,0.0,2,2,3,4,2,5,4,5,3,2,5,2,5,5,Satisfied
103488,Female,56,Returning,Personal,Economy,440,10,1.0,5,2,3,4,2,2,5,2,5,3,2,2,2,2,Neutral or Dissatisfied
106682,Male,22,Returning,Personal,Economy,451,17,11.0,4,3,2,3,3,1,4,5,4,4,4,3,4,3,Neutral or Dissatisfied
14371,Male,24,Returning,Business,Business,1325,0,0.0,2,2,3,4,2,2,5,3,5,5,3,5,5,4,Neutral or Dissatisfied
91699,Female,44,Returning,Business,Business,3080,0,0.0,2,2,4,4,2,5,4,5,4,4,5,2,5,5,Satisfied
100587,Male,47,Returning,Personal,Economy,486,0,0.0,5,2,5,2,3,5,4,4,4,4,5,2,4,4,Neutral or Dissatisfied
60988,Female,14,Returning,Personal,Economy Plus,888,33,38.0,3,3,2,3,4,2,3,2,3,3,4,3,3,3,Neutral or Dissatisfied
2376,Female,17,Returning,Personal,Business,604,0,0.0,5,2,5,2,4,4,1,3,1,1,4,3,1,4,Neutral or Dissatisfied
113829,Female,22,Returning,Personal,Economy Plus,197,4,35.0,4,0,4,0,3,3,1,3,1,1,4,3,1,4,Neutral or Dissatisfied
87829,Female,27,First-time,Business,Economy,214,0,0.0,5,3,1,3,3,1,4,1,4,4,5,3,4,5,Neutral or Dissatisfied
28257,Female,29,First-time,Business,Economy,1542,0,0.0,2,2,2,2,4,3,3,5,3,3,4,2,3,4,Neutral or Dissatisfied
112504,Male,14,Returning,Personal,Economy,819,0,0.0,5,4,4,4,3,4,5,2,4,4,4,4,4,5,Neutral or Dissatisfied
86592,Male,49,Returning,Business,Business,746,0,0.0,3,3,3,4,3,4,4,4,4,4,4,3,4,4,Satisfied
74561,Female,42,First-time,Business,Business,1464,0,0.0,2,2,3,2,3,4,1,5,2,2,5,2,2,4,Neutral or Dissatisfied
55544,Female,27,Returning,Business,Business,550,2,0.0,4,4,1,3,4,3,3,5,3,3,3,3,3,2,Neutral or Dissatisfied
26665,Female,34,First-time,Business,Economy,404,0,0.0,3,3,1,3,5,2,5,5,3,3,1,3,3,1,Neutral or Dissatisfied
30849,Male,25,Returning,Business,Business,973,12,0.0,1,1,3,4,1,5,3,4,3,3,2,1,3,2,Satisfied
39390,Female,46,Returning,Business,Business,521,0,0.0,1,1,3,1,1,3,5,3,1,2,3,1,3,3,Satisfied
17069,Male,28,Returning,Business,Economy,282,0,0.0,1,5,4,5,1,3,5,5,5,5,2,5,5,1,Satisfied
51758,Male,9,Returning,Personal,Economy,509,1,0.0,4,4,3,4,2,4,5,5,1,1,5,1,1,5,Neutral or Dissatisfied
13958,Male,61,Returning,Personal,Economy,192,0,0.0,4,1,4,1,2,4,3,2,3,3,4,1,3,5,Neutral or Dissatisfied
65542,Female,54,Returning,Business,Business,237,0,0.0,3,2,1,3,2,2,3,2,1,2,2,2,2,2,Neutral or Dissatisfied
52725,Female,48,Returning,Business,Economy,406,15,0.0,4,4,3,4,4,4,4,3,3,5,4,3,4,4,Neutral or Dissatisfied
93508,Female,30,Returning,Personal,Economy,1107,5,0.0,2,3,3,3,3,3,4,4,4,4,2,3,4,2,Neutral or Dissatisfied
13236,Female,69,Returning,Business,Economy,468,0,0.0,5,5,1,4,5,5,5,5,1,5,5,5,5,5,Satisfied
82589,Male,17,Returning,Business,Business,528,0,0.0,5,5,1,1,5,4,1,3,1,1,3,1,1,3,Neutral or Dissatisfied
94998,Female,25,Returning,Personal,Economy,239,51,46.0,3,3,3,3,4,2,4,2,4,4,3,3,4,3,Neutral or Dissatisfied
41247,Female,48,Returning,Personal,Economy,643,7,8.0,4,2,4,4,2,5,4,2,3,3,5,2,5,5,Neutral or Dissatisfied
3888,Female,40,First-time,Business,Business,213,0,2.0,4,4,3,4,3,4,5,4,5,5,3,4,5,3,Neutral or Dissatisfied
27194,Male,55,Returning,Personal,Economy Plus,2677,0,12.0,4,3,3,3,3,3,3,3,3,3,2,3,1,1,Neutral or Dissatisfied
79344,Female,43,Returning,Business,Business,2191,0,0.0,4,4,3,4,4,4,5,4,2,3,4,4,4,4,Satisfied
88915,Male,50,Returning,Personal,Economy,859,0,0.0,4,3,5,3,3,2,2,5,2,2,4,3,2,3,Neutral or Dissatisfied
128298,Male,49,Returning,Business,Business,2850,4,7.0,5,1,4,5,5,4,4,4,4,2,4,5,4,4,Satisfied
89012,Male,54,Returning,Business,Business,2092,1,2.0,1,1,3,5,1,4,5,4,3,2,4,1,4,4,Satisfied
84858,Female,25,First-time,Business,Economy,547,0,0.0,0,4,4,4,3,2,5,4,5,5,2,3,5,4,Neutral or Dissatisfied
25292,Female,57,Returning,Personal,Economy,321,6,9.0,2,2,2,4,4,2,3,2,2,4,2,2,2,2,Neutral or Dissatisfied
125398,Male,41,Returning,Business,Business,1040,0,,5,5,4,2,5,5,2,5,3,3,5,5,5,5,Satisfied
110436,Female,11,Returning,Personal,Economy,663,0,0.0,1,3,2,3,3,2,2,3,2,2,4,3,2,2,Neutral or Dissatisfied
17793,Female,47,Returning,Business,Economy,986,0,0.0,4,4,2,3,4,4,3,4,1,2,4,4,4,4,Neutral or Dissatisfied
110969,Female,25,Returning,Personal,Business,268,118,115.0,0,2,3,2,5,5,3,4,3,3,4,2,3,5,Neutral or Dissatisfied
33424,Male,14,First-time,Business,Economy,2409,57,44.0,2,2,1,3,3,4,3,1,3,3,4,3,3,2,Neutral or Dissatisfied
51442,Male,42,Returning,Personal,Economy Plus,109,10,2.0,5,4,4,4,2,3,3,4,3,3,4,4,3,1,Neutral or Dissatisfied
114719,Male,42,First-time,Business,Business,296,13,0.0,3,3,3,3,4,5,4,4,4,4,4,3,4,4,Neutral or Dissatisfied
114495,Male,46,Returning,Business,Business,3450,0,0.0,4,4,5,5,4,4,5,4,4,5,4,4,4,4,Satisfied
125369,Female,54,Returning,Personal,Economy,599,0,0.0,2,2,3,3,2,4,2,2,2,4,4,2,4,2,Neutral or Dissatisfied
87882,Male,43,Returning,Personal,Economy Plus,214,0,4.0,3,2,2,2,2,3,5,5,5,5,4,2,5,5,Neutral or Dissatisfied
120174,Male,28,Returning,Personal,Economy,335,0,0.0,4,1,3,1,1,5,2,2,2,2,4,1,2,5,Neutral or Dissatisfied
125676,Female,49,Returning,Business,Business,2882,0,0.0,4,4,5,4,4,2,5,2,4,2,2,4,2,2,Satisfied
22156,Male,29,Returning,Business,Business,3185,0,0.0,3,3,3,2,3,5,3,3,3,3,3,3,3,2,Satisfied
2725,Female,60,Returning,Business,Business,2521,0,0.0,3,3,5,4,3,4,5,4,4,5,4,3,4,4,Satisfied
3484,Female,31,First-time,Business,Economy,990,0,0.0,2,2,1,2,4,3,5,1,5,5,4,2,5,4,Neutral or Dissatisfied
84493,Female,17,Returning,Personal,Economy,2994,0,0.0,4,1,5,1,3,4,4,5,4,4,5,1,4,4,Neutral or Dissatisfied
110658,Female,60,Returning,Business,Business,2255,11,0.0,2,2,3,4,2,5,4,5,4,4,5,2,5,5,Satisfied
122769,Male,44,Returning,Business,Business,427,87,76.0,4,4,2,4,4,3,3,3,1,3,3,3,3,3,Neutral or Dissatisfied
94496,Female,23,Returning,Business,Business,2579,0,0.0,4,4,5,4,4,4,4,3,4,4,5,4,4,4,Satisfied
29364,Male,36,Returning,Business,Economy,2466,0,0.0,5,5,2,5,5,4,5,2,5,5,2,5,5,3,Satisfied
75185,Male,25,First-time,Business,Economy,1652,0,0.0,1,1,1,1,4,3,5,1,5,5,3,1,5,4,Neutral or Dissatisfied
379,Female,42,Returning,Business,Business,247,0,0.0,3,3,3,4,3,5,5,5,3,4,5,3,5,5,Satisfied
71396,Female,25,First-time,Business,Business,334,7,0.0,3,4,4,4,4,5,5,3,5,5,5,4,5,5,Satisfied
15366,Female,38,Returning,Business,Economy,433,0,0.0,3,3,3,3,3,1,2,4,2,2,1,2,2,5,Satisfied
52519,Male,46,Returning,Business,Economy,119,0,0.0,2,2,5,5,2,1,5,3,5,5,5,5,5,5,Satisfied
14557,Female,35,Returning,Business,Economy Plus,288,0,0.0,3,4,3,3,3,1,3,3,3,3,3,3,3,4,Neutral or Dissatisfied
88597,Male,56,Returning,Personal,Economy,366,2,2.0,4,1,1,1,1,3,4,4,4,4,3,3,4,5,Neutral or Dissatisfied
37976,Male,47,Returning,Business,Business,2161,30,11.0,3,3,4,2,3,2,3,2,4,5,2,2,2,2,Neutral or Dissatisfied
10655,Female,39,Returning,Business,Business,3172,0,0.0,3,3,3,5,3,5,5,5,4,4,5,3,5,4,Satisfied
42886,Female,44,First-time,Business,Business,368,0,17.0,1,1,1,1,4,1,1,2,1,1,3,1,1,3,Neutral or Dissatisfied
66582,Male,16,Returning,Business,Business,2655,0,50.0,3,3,4,2,3,5,2,5,2,2,4,3,2,5,Satisfied
120704,Female,24,Returning,Personal,Economy,280,0,0.0,4,3,3,3,4,5,2,3,2,2,5,3,2,5,Neutral or Dissatisfied
78458,Male,26,First-time,Business,Business,526,51,65.0,4,4,3,4,4,3,5,3,5,5,5,4,5,4,Satisfied
41810,Male,34,Returning,Business,Economy,489,0,0.0,2,2,1,2,2,1,2,1,2,2,4,2,2,3,Neutral or Dissatisfied
2684,Female,64,Returning,Business,Business,597,0,0.0,5,5,4,5,5,5,4,5,4,2,5,5,5,5,Satisfied
53938,Male,12,Returning,Personal,Economy,2007,0,0.0,5,2,4,2,2,5,1,3,1,1,5,2,1,3,Neutral or Dissatisfied
105714,Male,39,Returning,Business,Business,842,77,139.0,2,3,3,3,2,5,3,4,3,3,5,2,3,4,Satisfied
51033,Female,29,Returning,Personal,Economy,266,0,1.0,3,0,4,0,4,3,1,4,1,1,4,0,1,3,Satisfied
119137,Female,39,Returning,Business,Business,3321,0,0.0,3,3,3,4,3,4,5,4,3,3,4,3,4,4,Satisfied
126687,Female,56,Returning,Business,Business,2402,26,0.0,4,4,3,3,4,5,4,5,3,4,5,4,5,5,Satisfied
46287,Male,36,Returning,Personal,Economy Plus,679,0,0.0,3,3,2,3,5,3,1,4,1,1,1,3,1,1,Neutral or Dissatisfied
5489,Male,51,Returning,Business,Business,3306,0,6.0,3,3,4,4,3,4,5,4,4,2,4,3,4,4,Satisfied
56063,Male,22,Returning,Personal,Economy,2475,26,17.0,5,1,3,2,3,4,3,4,3,1,2,1,3,5,Neutral or Dissatisfied
4403,Female,10,Returning,Business,Economy Plus,618,0,0.0,5,2,4,2,5,4,3,5,2,2,3,2,2,3,Neutral or Dissatisfied
49167,Female,61,Returning,Business,Business,190,15,18.0,5,5,4,3,5,3,1,4,1,3,3,5,3,5,Satisfied
30222,Female,34,First-time,Business,Economy,1109,16,8.0,0,0,2,0,1,2,5,1,5,5,2,1,5,2,Neutral or Dissatisfied
9352,Female,50,First-time,Business,Business,441,0,5.0,2,2,3,2,1,5,2,2,2,2,5,2,2,4,Neutral or Dissatisfied
70614,Female,41,Returning,Business,Business,1926,0,0.0,4,4,3,5,4,4,4,4,3,2,4,4,4,4,Satisfied
121967,Male,57,Returning,Business,Business,2271,5,52.0,5,5,3,3,5,2,2,2,4,4,2,2,2,2,Neutral or Dissatisfied
48957,Male,25,Returning,Business,Business,1780,0,9.0,5,5,4,4,5,2,3,2,4,4,3,3,4,4,Neutral or Dissatisfied
28347,Female,64,Returning,Personal,Economy,867,0,0.0,1,1,1,4,3,2,4,1,2,1,2,1,2,2,Neutral or Dissatisfied
7787,Female,40,Returning,Business,Business,710,1,19.0,2,4,3,4,2,4,4,4,3,4,4,2,4,4,Satisfied
33141,Female,52,Returning,Personal,Economy,102,0,0.0,3,2,2,4,4,3,4,2,4,1,3,2,3,3,Neutral or Dissatisfied
51818,Female,29,Returning,Business,Economy Plus,261,0,0.0,5,5,5,4,5,2,4,4,4,4,2,4,4,3,Satisfied
116079,Female,63,Returning,Personal,Economy,480,11,11.0,3,4,2,1,2,2,3,4,4,4,2,4,2,4,Neutral or Dissatisfied
128517,Male,16,Returning,Personal,Economy,651,40,19.0,3,2,3,2,2,5,1,3,1,1,5,2,1,4,Neutral or Dissatisfied
74752,Male,43,Returning,Personal,Economy,1235,186,172.0,4,1,3,3,4,2,3,4,3,1,3,1,3,4,Neutral or Dissatisfied
73452,Female,9,Returning,Personal,Economy,1197,0,0.0,4,3,4,3,3,1,2,5,5,5,3,3,5,4,Neutral or Dissatisfied
74289,Female,23,Returning,Business,Economy,2288,0,0.0,4,4,2,2,4,1,3,3,2,2,3,2,2,4,Neutral or Dissatisfied
93483,Male,44,Returning,Business,Business,3752,0,0.0,2,4,5,4,2,4,4,4,4,3,4,2,4,4,Satisfied
85830,Male,67,Returning,Personal,Economy,666,14,13.0,3,3,5,3,2,2,4,5,5,5,1,4,5,4,Neutral or Dissatisfied
62332,Male,26,Returning,Personal,Economy,414,7,3.0,5,1,3,1,1,4,1,3,1,1,3,1,1,1,Neutral or Dissatisfied
84069,Male,24,First-time,Business,Economy,757,0,0.0,4,4,4,4,2,4,1,3,1,1,4,4,1,5,Satisfied
119011,Female,39,Returning,Personal,Economy,479,20,24.0,5,1,5,1,3,3,1,4,2,2,5,1,2,2,Neutral or Dissatisfied
88055,Male,50,Returning,Business,Business,3166,0,0.0,4,4,3,4,4,5,4,5,5,4,5,4,5,5,Satisfied
92964,Female,24,First-time,Business,Business,194,2,0.0,3,4,4,4,1,1,5,2,5,5,3,4,5,1,Satisfied
106887,Male,11,First-time,Business,Economy,577,1,0.0,0,5,3,5,4,3,3,2,3,3,5,5,3,4,Satisfied
88585,Female,25,Returning,Personal,Economy,442,5,0.0,4,2,3,2,3,3,3,2,3,3,5,2,3,5,Neutral or Dissatisfied
78668,Female,38,Returning,Personal,Business,761,0,0.0,4,2,5,5,3,5,4,2,3,5,5,2,5,3,Neutral or Dissatisfied
78123,Female,34,First-time,Business,Business,1797,0,0.0,1,1,4,1,3,5,5,5,5,5,5,1,5,5,Neutral or Dissatisfied
84276,Female,57,Returning,Business,Business,334,0,0.0,2,2,2,5,2,4,4,4,5,4,4,2,4,4,Satisfied
46833,Male,22,First-time,Business,Economy,845,15,9.0,5,5,1,5,1,4,5,3,5,5,3,5,5,4,Satisfied
64770,Female,56,Returning,Business,Business,1916,0,0.0,4,4,3,4,4,4,4,4,3,4,4,4,4,4,Satisfied
3661,Male,49,Returning,Business,Business,427,15,7.0,5,5,5,4,5,4,5,4,3,4,4,5,4,4,Satisfied
102640,Female,48,Returning,Business,Business,1703,37,25.0,1,1,4,4,1,5,4,5,5,3,5,1,5,5,Satisfied
9938,Male,49,Returning,Business,Business,3783,0,0.0,2,2,3,4,2,5,4,5,5,3,5,2,5,5,Satisfied
105250,Female,28,First-time,Business,Business,2106,0,0.0,4,4,5,4,2,3,2,4,2,2,4,5,2,3,Satisfied
96481,Female,56,Returning,Business,Business,2801,0,0.0,1,1,4,5,1,4,4,4,4,5,4,1,4,4,Satisfied
25816,Male,72,Returning,Business,Business,1747,0,0.0,3,3,3,1,3,1,3,1,2,5,1,1,1,1,Neutral or Dissatisfied
65342,Female,42,Returning,Business,Business,2718,7,2.0,4,4,3,4,4,5,4,5,5,3,5,4,5,5,Satisfied
44034,Male,56,Returning,Business,Economy,237,0,0.0,5,5,2,2,5,5,2,3,2,2,5,2,2,4,Satisfied
39032,Male,62,Returning,Personal,Economy,313,0,0.0,4,2,3,2,5,5,5,3,1,1,5,2,1,4,Neutral or Dissatisfied
71941,Male,59,Returning,Business,Business,1846,0,3.0,5,5,5,3,5,5,5,5,4,3,5,5,5,5,Satisfied
29821,Male,26,First-time,Business,Economy,548,0,0.0,0,2,5,2,3,4,2,3,2,2,5,2,2,4,Neutral or Dissatisfied
46149,Male,45,Returning,Business,Economy,627,167,168.0,1,1,4,4,1,2,4,2,4,4,1,4,1,3,Neutral or Dissatisfied
122443,Female,20,First-time,Business,Economy,808,0,0.0,3,3,4,3,2,3,5,2,5,5,5,3,5,5,Neutral or Dissatisfied
73037,Male,8,Returning,Personal,Economy,1035,0,0.0,1,2,4,2,3,3,5,1,5,5,3,2,5,3,Neutral or Dissatisfied
35310,Male,38,Returning,Business,Business,3199,5,21.0,3,3,3,3,3,4,5,4,2,1,4,3,4,4,Satisfied
76344,Female,17,Returning,Business,Business,954,136,155.0,3,3,1,1,3,2,1,4,1,1,2,1,4,4,Neutral or Dissatisfied
105494,Female,36,Returning,Business,Economy,116,17,58.0,2,2,3,5,2,2,5,3,5,5,1,5,5,2,Satisfied
36193,Male,35,First-time,Business,Economy,496,0,7.0,5,3,3,3,1,2,4,2,2,2,1,3,2,4,Neutral or Dissatisfied
89080,Female,53,Returning,Business,Business,2092,0,0.0,5,2,4,5,5,5,4,5,3,4,5,5,5,5,Satisfied
128,Male,65,Returning,Personal,Economy,562,7,15.0,1,2,1,2,4,1,4,1,4,4,3,2,4,4,Neutral or Dissatisfied
86305,Male,58,Returning,Business,Business,356,1,0.0,5,5,5,4,5,5,4,5,3,3,5,5,5,5,Satisfied
35326,Male,38,Returning,Business,Economy,1069,64,65.0,1,5,4,4,1,3,4,1,4,4,5,4,4,1,Satisfied
48257,Female,46,Returning,Personal,Economy,236,0,0.0,5,2,3,2,4,2,4,2,5,4,2,2,2,2,Neutral or Dissatisfied
127771,Female,18,Returning,Personal,Economy Plus,255,0,0.0,3,0,1,0,4,4,4,1,3,3,3,1,3,4,Neutral or Dissatisfied
21476,Female,25,First-time,Business,Economy,399,0,0.0,0,2,4,2,1,3,5,4,5,5,3,2,5,3,Neutral or Dissatisfied
99369,Female,33,Returning,Personal,Economy,409,1,0.0,4,2,2,2,4,3,5,2,5,5,1,1,5,2,Neutral or Dissatisfied
123102,Male,44,Returning,Business,Business,1750,9,3.0,1,4,4,5,1,5,5,5,3,3,5,1,5,5,Satisfied
79823,Male,35,First-time,Business,Business,1096,0,0.0,2,2,3,2,2,5,2,5,5,5,4,2,5,4,Neutral or Dissatisfied
117751,Female,13,Returning,Personal,Economy Plus,833,13,2.0,5,1,3,1,4,4,3,4,3,3,4,1,3,5,Neutral or Dissatisfied
93493,Male,66,Returning,Business,Economy,1020,90,79.0,2,2,1,1,2,4,1,5,1,1,4,1,1,4,Neutral or Dissatisfied
36907,Female,53,Returning,Personal,Economy,2072,0,0.0,2,3,3,2,3,4,2,3,1,1,4,2,4,4,Neutral or Dissatisfied
122696,Female,51,Returning,Personal,Economy,361,0,0.0,5,3,5,5,3,1,4,3,5,3,1,3,1,1,Neutral or Dissatisfied
75639,Female,57,Returning,Business,Business,304,74,77.0,3,3,2,1,3,3,1,3,4,3,3,3,3,3,Neutral or Dissatisfied
34780,Male,37,Returning,Personal,Economy,264,0,0.0,1,2,3,2,4,1,2,3,2,2,3,2,2,3,Neutral or Dissatisfied
124323,Female,7,Returning,Personal,Economy,255,0,0.0,4,2,3,2,1,5,1,5,1,1,5,2,1,4,Neutral or Dissatisfied
104659,Female,43,Returning,Business,Business,1650,45,42.0,2,2,5,4,2,4,4,4,3,4,4,2,4,4,Satisfied
98276,Female,58,Returning,Business,Economy,1072,1,16.0,4,4,3,4,4,2,3,2,3,3,2,2,2,2,Neutral or Dissatisfied
20202,Female,56,First-time,Business,Business,179,0,0.0,4,4,3,4,4,3,4,4,4,4,5,4,4,4,Neutral or Dissatisfied
95289,Female,9,Returning,Personal,Economy,441,8,7.0,5,3,4,3,4,4,1,2,1,1,3,3,1,1,Neutral or Dissatisfied
67942,Female,13,Returning,Personal,Economy,1171,18,15.0,5,3,3,3,4,4,3,3,3,3,4,3,3,4,Neutral or Dissatisfied
62145,Female,34,Returning,Business,Business,2565,0,7.0,3,3,4,4,3,5,5,5,4,5,5,3,5,5,Satisfied
7105,Female,57,Returning,Personal,Economy,157,47,41.0,4,3,4,4,2,5,5,3,5,5,5,3,5,5,Neutral or Dissatisfied
8296,Female,54,Returning,Business,Business,335,0,0.0,5,5,3,5,5,4,4,4,5,3,4,5,4,4,Satisfied
45615,Male,42,Returning,Business,Economy,313,3,7.0,5,5,1,4,5,1,4,3,4,4,3,4,4,4,Neutral or Dissatisfied
96395,Female,15,Returning,Business,Business,2427,10,0.0,5,5,3,2,5,2,2,4,2,2,4,2,2,3,Neutral or Dissatisfied
85901,Female,49,Returning,Business,Business,2577,26,29.0,4,4,5,5,4,3,5,3,4,2,3,4,3,3,Satisfied
125549,Male,37,Returning,Business,Economy,226,1,14.0,1,1,1,2,1,3,2,4,2,2,4,2,2,4,Neutral or Dissatisfied
86488,Male,46,Returning,Personal,Economy,762,17,5.0,4,2,3,2,3,4,5,3,5,5,5,2,5,5,Neutral or Dissatisfied
82480,Male,60,Returning,Personal,Economy,502,10,62.0,5,3,5,3,2,5,3,5,3,3,5,3,3,5,Neutral or Dissatisfied
109093,Male,19,Returning,Personal,Economy,957,13,10.0,5,2,4,2,2,4,1,2,4,4,5,1,4,4,Neutral or Dissatisfied
62219,Male,59,Returning,Personal,Economy,2425,39,0.0,2,4,4,4,3,3,3,5,3,3,3,4,3,3,Neutral or Dissatisfied
20307,Female,45,First-time,Business,Economy,622,75,69.0,0,0,2,0,2,3,3,2,3,3,2,0,3,3,Satisfied
72810,Male,26,First-time,Business,Business,1045,0,0.0,3,3,3,3,3,5,1,3,1,1,4,3,1,4,Neutral or Dissatisfied
14225,Female,16,Returning,Personal,Economy,620,0,0.0,5,3,5,3,1,3,2,5,3,3,4,4,3,5,Satisfied
118908,Male,16,Returning,Personal,Economy,570,4,0.0,4,4,4,4,3,5,1,5,1,1,5,4,1,4,Satisfied
20357,Female,44,First-time,Business,Economy,323,0,1.0,0,2,1,2,1,2,3,5,3,3,1,2,3,1,Neutral or Dissatisfied
54169,Female,39,Returning,Business,Business,1504,55,13.0,1,1,3,2,1,4,2,3,4,1,4,4,4,4,Neutral or Dissatisfied
71535,Female,26,First-time,Business,Business,1012,0,0.0,4,4,5,4,4,4,5,3,5,5,5,4,5,4,Satisfied
14556,Male,52,Returning,Personal,Economy,310,0,0.0,5,4,3,4,2,5,2,5,2,2,4,2,2,5,Neutral or Dissatisfied
49561,Male,34,First-time,Business,Economy,308,0,5.0,0,4,3,4,4,1,4,3,4,4,4,4,4,1,Neutral or Dissatisfied
67031,Female,20,Returning,Business,Business,2790,0,0.0,5,5,3,4,5,5,4,2,4,4,5,5,4,5,Satisfied
15952,Male,16,Returning,Personal,Economy,528,0,0.0,5,2,3,2,1,3,5,5,5,5,5,2,5,5,Neutral or Dissatisfied
49046,Female,21,First-time,Business,Economy,421,0,0.0,5,3,2,3,2,4,5,5,2,2,3,3,2,2,Neutral or Dissatisfied
109601,Female,18,Returning,Personal,Economy Plus,861,21,12.0,4,3,3,3,2,5,2,3,4,4,4,3,4,3,Neutral or Dissatisfied
114756,Male,39,First-time,Business,Business,342,0,0.0,2,2,4,2,5,3,1,3,1,1,4,2,1,4,Neutral or Dissatisfied
6335,Female,42,Returning,Business,Business,296,0,0.0,1,1,3,5,1,5,4,5,4,4,5,1,5,5,Satisfied
36032,Female,23,Returning,Business,Economy,413,0,0.0,4,4,5,4,4,3,4,2,4,4,3,4,4,2,Satisfied
16046,Male,44,Returning,Business,Economy,833,246,247.0,2,2,4,4,2,4,4,3,4,4,2,4,4,3,Neutral or Dissatisfied
55419,Female,51,Returning,Business,Business,2521,19,59.0,1,1,5,5,1,4,5,3,5,5,5,1,3,4,Satisfied
60469,Female,55,Returning,Business,Business,862,61,64.0,2,4,3,2,2,2,2,2,1,1,2,2,2,2,Neutral or Dissatisfied
805,Male,42,Returning,Business,Business,1750,0,5.0,5,5,2,3,5,1,3,1,4,3,1,1,1,1,Neutral or Dissatisfied
31485,Female,40,First-time,Business,Business,967,0,0.0,1,1,1,1,3,3,2,4,2,2,3,1,2,5,Neutral or Dissatisfied
106290,Female,24,Returning,Personal,Economy,689,0,0.0,4,2,3,2,3,3,5,5,5,5,5,2,5,4,Neutral or Dissatisfied
36122,Female,36,Returning,Business,Business,1562,0,0.0,1,1,3,3,1,4,2,4,3,3,4,1,4,4,Satisfied
42561,Female,38,Returning,Business,Economy,622,0,0.0,1,5,5,4,5,3,4,1,4,4,5,4,4,3,Satisfied
63273,Female,27,Returning,Business,Business,3315,102,98.0,5,5,2,3,5,3,3,4,3,3,2,3,3,3,Neutral or Dissatisfied
80924,Female,59,Returning,Business,Business,1736,0,0.0,0,0,4,4,4,5,4,5,3,4,5,0,5,5,Satisfied
60339,Female,62,Returning,Business,Business,1024,29,35.0,1,1,3,4,1,4,3,3,2,1,4,4,4,4,Neutral or Dissatisfied
6768,Male,52,Returning,Business,Business,122,0,0.0,5,0,3,5,2,2,5,2,3,2,2,0,2,2,Satisfied
41550,Male,54,First-time,Business,Economy,1211,0,0.0,3,3,1,3,3,4,1,4,1,1,3,3,1,2,Neutral or Dissatisfied
30878,Male,11,Returning,Personal,Economy,1703,42,40.0,1,2,3,2,3,3,3,1,3,3,3,2,3,2,Neutral or Dissatisfied
119764,Male,58,Returning,Personal,Economy Plus,1325,9,24.0,5,3,4,3,3,4,2,5,2,2,4,3,2,5,Neutral or Dissatisfied
58920,Female,11,Returning,Personal,Economy,888,7,5.0,4,2,5,2,2,5,5,4,5,5,4,2,5,3,Neutral or Dissatisfied
17092,Male,23,Returning,Business,Business,3386,164,157.0,5,5,2,2,5,2,2,4,2,2,1,2,1,4,Neutral or Dissatisfied
50208,Male,73,Returning,Business,Economy,373,98,132.0,5,5,2,2,5,1,2,3,2,2,3,2,2,3,Neutral or Dissatisfied
87066,Male,39,Returning,Business,Business,594,26,29.0,5,2,3,4,2,5,4,5,4,2,5,2,5,5,Satisfied
47223,Male,8,Returning,Personal,Economy,748,23,19.0,1,4,3,4,1,3,3,5,3,3,1,4,3,1,Neutral or Dissatisfied
104002,Male,40,Returning,Business,Economy,963,4,0.0,4,4,3,5,4,4,5,1,5,5,4,5,5,2,Satisfied
10057,Male,49,Returning,Personal,Business,596,0,0.0,5,0,4,3,1,4,5,0,4,2,4,0,4,4,Satisfied
90674,Male,41,Returning,Business,Business,406,0,0.0,3,3,5,5,3,2,4,2,3,4,2,3,2,2,Satisfied
98341,Male,29,First-time,Business,Business,1189,0,0.0,2,2,5,2,3,3,4,4,4,4,4,2,4,4,Neutral or Dissatisfied
31730,Male,46,Returning,Personal,Economy,862,1,0.0,5,3,2,3,3,2,4,4,4,4,2,3,4,1,Neutral or Dissatisfied
